season,week,franchise_id,player_id,contractInfo,status,contractYear,salary,as_of
2025,12,0023,16642,2024 5.05,ROSTER,3,0.99,2025-11-24
2025,12,0023,12263,2025 UFA,INJURED_RESERVE,1,5.0,2025-11-24
2025,12,0023,17151,2025 3.22,INJURED_RESERVE,4,1.07,2025-11-24
2025,12,0023,15386,2024 oEXT,INJURED_RESERVE,1,2.54,2025-11-24
2025,12,0024,15284,2025 5YO,ROSTER,1,26.21,2025-11-24
2025,12,0024,14783,2024 oEXT,ROSTER,2,37.7,2025-11-24
2025,12,0024,15834,2022 1.12,ROSTER,1,3.45,2025-11-24
2025,12,0024,13737,2022 UFA,ROSTER,1,6.13,2025-11-24
2025,12,0024,13629,2022 UFA,ROSTER,2,12.1,2025-11-24
2025,12,0024,16253,2023 4.06,ROSTER,2,1.14,2025-11-24
2025,12,0024,15319,2023 oEXT,ROSTER,1,5.47,2025-11-24
2025,12,0024,16696,2024 2.08,ROSTER,3,1.69,2025-11-24
2025,12,0024,16690,2024 4.08,ROSTER,3,1.06,2025-11-24
2025,12,0024,15749,2023 oEXT,ROSTER,1,3.98,2025-11-24
2025,12,0024,15452,2025 oEXT,ROSTER,2,8.88,2025-11-24
2025,12,0024,14412,2024 oEXT,ROSTER,1,7.59,2025-11-24
2025,12,0024,15357,2025 NEFT,ROSTER,1,15.29,2025-11-24
2025,12,0024,15859,2025 SRFA,ROSTER,1,5.35,2025-11-24
2025,12,0024,13770,2025 ERFA,ROSTER,1,1.1,2025-11-24
2025,12,0024,13671,2025 B/R,ROSTER,2,7.79,2025-11-24
2025,12,0024,17043,2025 1.07,ROSTER,4,4.32,2025-11-24
2025,12,0024,17122,2025 2.11,ROSTER,4,1.6,2025-11-24
2025,12,0024,17135,2025 3.07,ROSTER,4,1.26,2025-11-24
2025,12,0024,17105,2025 5.07,ROSTER,4,0.95,2025-11-24
2025,12,0024,13844,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0024,15979,2025 UFA,ROSTER,1,2.3,2025-11-24
2025,12,0024,11348,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0024,14877,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0024,12739,2025 UFA,ROSTER,1,2.9,2025-11-24
2025,12,0024,15362,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0024,14879,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0024,14918,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0024,17059,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0024,17143,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0024,17179,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0024,17048,2025 2.01,ROSTER,4,2.23,2025-11-24
2025,12,0024,15981,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0024,17114,2025 3.01,ROSTER,4,1.4,2025-11-24
2025,12,0024,16432,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0024,12217,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0024,12141,2025 UFA,ROSTER,1,2.6,2025-11-24
2025,12,0024,16626,2024 2.02,ROSTER,3,2.07,2025-11-24
2025,12,0024,11706,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0024,16216,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0024,17141,2025 4.07,ROSTER,4,1.01,2025-11-24
2025,12,0024,16623,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0024,16283,2024 R/F,ROSTER,1,1.1,2025-11-24
2025,12,0024,13354,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0024,15382,2025 ERFA,INJURED_RESERVE,1,1.1,2025-11-24
2025,12,0024,16204,2023 3.06,INJURED_RESERVE,2,1.36,2025-11-24
2025,12,0024,17268,2025 UDFA,INJURED_RESERVE,3,0.9,2025-11-24
2025,12,0024,17195,2025 UDFA,INJURED_RESERVE,3,0.9,2025-11-24
2025,12,0024,16152,2023 1.02,INJURED_RESERVE,2,8.38,2025-11-24
2025,12,0024,14903,2025 UFA,INJURED_RESERVE,1,2.0,2025-11-24
2025,12,0025,14832,2023 iEXT,ROSTER,3,22.41,2025-11-24
2025,12,0025,14104,2022 iEXT,ROSTER,2,21.02,2025-11-24
2025,12,0025,15802,2024 iEXT,ROSTER,3,6.68,2025-11-24
2025,12,0025,14590,2024 iEXT,ROSTER,2,4.04,2025-11-24
2025,12,0025,15698,2025 oEXT,ROSTER,5,34.16,2025-11-24
2025,12,0025,16213,2023 1.09,ROSTER,2,3.73,2025-11-24
2025,12,0025,16241,2023 3.09,ROSTER,2,1.32,2025-11-24
2025,12,0025,16207,2023 5.09,ROSTER,2,1.06,2025-11-24
2025,12,0025,15710,2022 5.13^,ROSTER,1,3.41,2025-11-24
2025,12,0025,13592,2024 R/F,ROSTER,1,1.1,2025-11-24
2025,12,0025,14249,2024 SRFA,ROSTER,1,5.38,2025-11-24
2025,12,0025,7836,2024 B/R,ROSTER,1,6.38,2025-11-24
2025,12,0025,16639,2024 1.15,ROSTER,3,2.34,2025-11-24
2025,12,0025,16694,2024 2.15,ROSTER,3,1.44,2025-11-24
2025,12,0025,16707,2024 4.21,ROSTER,3,1.0,2025-11-24
2025,12,0025,16676,2024 5.09,ROSTER,3,0.99,2025-11-24
2025,12,0025,16717,2024 5.18,ROSTER,3,0.98,2025-11-24
2025,12,0025,12305,2024 UFA,ROSTER,1,3.25,2025-11-24
2025,12,0025,13251,2025 oEXT,ROSTER,2,6.7,2025-11-24
2025,12,0025,16688,2024 4.12,ROSTER,3,1.03,2025-11-24
2025,12,0025,15768,2025 iEXT,ROSTER,4,18.81,2025-11-24
2025,12,0025,15805,2025 iEXT,ROSTER,6,9.33,2025-11-24
2025,12,0025,15809,2025 iEXT,ROSTER,5,6.78,2025-11-24
2025,12,0025,14219,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0025,13130,2025 B/R,ROSTER,2,14.25,2025-11-24
2025,12,0025,17121,2025 1.13,ROSTER,4,2.72,2025-11-24
2025,12,0025,17033,2025 3.13,ROSTER,4,1.17,2025-11-24
2025,12,0025,17053,2025 4.09,ROSTER,4,1.0,2025-11-24
2025,12,0025,17175,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0025,16752,2025 ERFA,ROSTER,1,1.1,2025-11-24
2025,12,0025,17186,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0025,13447,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0025,12782,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0025,13307,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0025,13299,2023 B/R,ROSTER,1,18.15,2025-11-24
2025,12,0025,10783,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0025,9826,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0025,14154,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0025,15884,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0025,12437,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0025,17036,2025 4.13,ROSTER,4,0.98,2025-11-24
2025,12,0025,12744,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0025,16794,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0025,15866,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0025,15881,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0025,13832,2025 ERFA,INJURED_RESERVE,1,1.1,2025-11-24
2025,12,0025,16254,2023 2.09,INJURED_RESERVE,2,1.75,2025-11-24
2025,12,0025,17045,2025 2.13,INJURED_RESERVE,4,1.52,2025-11-24
2025,12,0026,15846,2025 iEXT,ROSTER,4,5.02,2025-11-24
2025,12,0026,15761,2025 iEXT,ROSTER,2,6.46,2025-11-24
2025,12,0026,14149,2025 iEXT,ROSTER,3,6.75,2025-11-24
2025,12,0026,16262,2023 4.11,ROSTER,2,1.11,2025-11-24
2025,12,0026,14180,2023 UFA,ROSTER,1,1.81,2025-11-24
2025,12,0026,15259,2024 iEXT,ROSTER,2,4.16,2025-11-24
2025,12,0026,14102,2023 oEXT,ROSTER,2,12.72,2025-11-24
2025,12,0026,14071,2024 iEXT,ROSTER,2,15.48,2025-11-24
2025,12,0026,16618,2024 1.09,ROSTER,3,3.38,2025-11-24
2025,12,0026,16582,2024 2.09,ROSTER,3,1.65,2025-11-24
2025,12,0026,16700,2024 3.17,ROSTER,3,1.13,2025-11-24
2025,12,0026,16673,2024 4.13,ROSTER,3,1.03,2025-11-24
2025,12,0026,16662,2024 4.17,ROSTER,3,1.02,2025-11-24
2025,12,0026,16670,2024 5.07,ROSTER,3,0.99,2025-11-24
2025,12,0026,16672,2024 UDFA,ROSTER,2,0.94,2025-11-24
2025,12,0026,16723,2024 UDFA,ROSTER,2,0.94,2025-11-24
2025,12,0026,16719,2024 UDFA,ROSTER,2,0.94,2025-11-24
2025,12,0026,16282,2024 SRFA,ROSTER,2,5.38,2025-11-24
2025,12,0026,14138,2025 oEXT,ROSTER,3,16.82,2025-11-24
2025,12,0026,15756,2022 1.05,ROSTER,1,6.45,2025-11-24
2025,12,0026,16178,2023 UDFA,ROSTER,1,0.98,2025-11-24
2025,12,0026,14159,2025 iEXT,ROSTER,4,12.74,2025-11-24
2025,12,0026,14235,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0026,16712,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0026,13593,2025 NEFT,ROSTER,1,35.95,2025-11-24
2025,12,0026,15871,2025 FRFA,ROSTER,3,7.46,2025-11-24
2025,12,0026,17070,2025 1.15,ROSTER,4,2.45,2025-11-24
2025,12,0026,17046,2025 4.15,ROSTER,4,0.98,2025-11-24
2025,12,0026,17146,2025 4.17,ROSTER,4,0.97,2025-11-24
2025,12,0026,17058,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0026,15345,2025 UFA,ROSTER,3,3.6,2025-11-24
2025,12,0026,13813,2025 UFA,ROSTER,1,6.3,2025-11-24
2025,12,0026,14861,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0026,13138,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0026,16887,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0026,16194,2023 2.08,ROSTER,2,1.8,2025-11-24
2025,12,0026,14943,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0026,13330,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0026,15369,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0026,16460,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0026,13303,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0026,14147,2022 iEXT,INJURED_RESERVE,1,24.61,2025-11-24
2025,12,0026,13743,2025 B/R,INJURED_RESERVE,3,7.2,2025-11-24
2025,12,0026,14186,2024 R/F,INJURED_RESERVE,1,1.1,2025-11-24
2025,12,0026,16635,2024 4.11,INJURED_RESERVE,3,1.04,2025-11-24
2025,12,0026,14179,2025 oEXT,INJURED_RESERVE,3,8.68,2025-11-24
2025,12,0027,13589,2021 EXT,ROSTER,1,25.7,2025-11-24
2025,12,0027,15282,2025 5YO,ROSTER,1,26.21,2025-11-24
2025,12,0027,15808,2022 1.15,ROSTER,1,2.89,2025-11-24
2025,12,0027,15742,2023 iEXT,ROSTER,2,3.74,2025-11-24
2025,12,0027,16280,2023 2.14,ROSTER,2,1.56,2025-11-24
2025,12,0027,16164,2023 3.14,ROSTER,2,1.24,2025-11-24
2025,12,0027,16255,2023 5.14,ROSTER,2,1.06,2025-11-24
2025,12,0027,15418,2023 UFA,ROSTER,1,1.81,2025-11-24
2025,12,0027,13132,2023 UFA,ROSTER,1,8.49,2025-11-24
2025,12,0027,16617,2024 1.12,ROSTER,3,2.75,2025-11-24
2025,12,0027,16603,2024 3.12,ROSTER,3,1.2,2025-11-24
2025,12,0027,16680,2024 UDFA,ROSTER,2,0.94,2025-11-24
2025,12,0027,13674,2024 B/R,ROSTER,2,5.94,2025-11-24
2025,12,0027,16679,2024 2.12,ROSTER,3,1.54,2025-11-24
2025,12,0027,10292,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0027,14893,2025 TT,ROSTER,1,11.22,2025-11-24
2025,12,0027,15393,2025 RRFA,ROSTER,2,4.1,2025-11-24
2025,12,0027,12186,2025 B/R,ROSTER,4,5.53,2025-11-24
2025,12,0027,17075,2025 1.10,ROSTER,4,3.33,2025-11-24
2025,12,0027,17039,2025 2.03,ROSTER,4,2.05,2025-11-24
2025,12,0027,17078,2025 2.05,ROSTER,4,1.91,2025-11-24
2025,12,0027,17138,2025 3.05,ROSTER,4,1.3,2025-11-24
2025,12,0027,17086,2025 3.20,ROSTER,4,1.09,2025-11-24
2025,12,0027,17127,2025 4.05,ROSTER,4,1.02,2025-11-24
2025,12,0027,17037,2025 4.19,ROSTER,4,0.96,2025-11-24
2025,12,0027,17145,2025 5.05,ROSTER,4,0.95,2025-11-24
2025,12,0027,17182,2025 5.19,ROSTER,4,0.94,2025-11-24
2025,12,0027,15777,2025 ERFA,ROSTER,1,1.1,2025-11-24
2025,12,0027,12686,2025 UFA,ROSTER,3,2.0,2025-11-24
2025,12,0027,14252,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0027,15836,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0027,16787,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0027,16733,2024 4.14,ROSTER,3,1.03,2025-11-24
2025,12,0027,14982,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0027,16385,2025 UFA,ROSTER,1,2.3,2025-11-24
2025,12,0027,11985,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0027,15727,2025 UFA,ROSTER,1,4.0,2025-11-24
2025,12,0027,16809,2025 ERFA,ROSTER,1,1.1,2025-11-24
2025,12,0027,11721,2025 UFA,ROSTER,1,7.2,2025-11-24
2025,12,0027,12764,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0027,16215,2025 UFA,ROSTER,1,3.1,2025-11-24
2025,12,0027,14434,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0027,13683,2025 UFA,ROSTER,1,3.3,2025-11-24
2025,12,0027,10945,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0027,16036,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0027,16149,2023 1.14,INJURED_RESERVE,2,2.66,2025-11-24
2025,12,0027,15862,2022 5.16^,INJURED_RESERVE,1,3.41,2025-11-24
2025,12,0027,16711,2024 5.12,INJURED_RESERVE,3,0.98,2025-11-24
2025,12,0027,13146,2025 UFA,INJURED_RESERVE,2,16.25,2025-11-24
2025,12,0027,17152,2025 5.17,INJURED_RESERVE,4,0.94,2025-11-24
2025,12,0027,16298,2025 UFA,INJURED_RESERVE,1,4.8,2025-11-24
2025,12,0027,16222,2023 4.14,INJURED_RESERVE,2,1.1,2025-11-24
2025,12,0027,13697,2025 UFA,INJURED_RESERVE,3,2.79,2025-11-24
2025,12,0028,15721,2022 2.08^,ROSTER,1,3.41,2025-11-24
2025,12,0028,14940,2023 FRFA,ROSTER,1,7.27,2025-11-24
2025,12,0028,16150,2023 1.12,ROSTER,2,3.0,2025-11-24
2025,12,0028,16189,2023 3.13,ROSTER,2,1.25,2025-11-24
2025,12,0028,16303,2023 4.10,ROSTER,2,1.12,2025-11-24
2025,12,0028,14889,2024 UFA,ROSTER,1,1.87,2025-11-24
2025,12,0028,14153,2024 UFA,ROSTER,2,12.67,2025-11-24
2025,12,0028,12221,2024 UFA,ROSTER,1,20.59,2025-11-24
2025,12,0028,16330,2023 5.12,ROSTER,2,1.06,2025-11-24
2025,12,0028,16211,2023 5.03,ROSTER,2,1.08,2025-11-24
2025,12,0028,16661,2024 3.15,ROSTER,3,1.16,2025-11-24
2025,12,0028,16691,2024 4.20,ROSTER,3,1.01,2025-11-24
2025,12,0028,16584,2024 1.07,ROSTER,3,4.02,2025-11-24
2025,12,0028,13268,2024 oEXT,ROSTER,1,3.6,2025-11-24
2025,12,0028,13610,2024 UFA,ROSTER,1,11.08,2025-11-24
2025,12,0028,13332,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0028,11947,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0028,13289,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0028,15290,2025 B/R,ROSTER,4,25.25,2025-11-24
2025,12,0028,15261,2025 oEXT,ROSTER,2,8.29,2025-11-24
2025,12,0028,17147,2025 2.10,ROSTER,4,1.64,2025-11-24
2025,12,0028,11760,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0028,16193,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0028,17104,2025 1.08,ROSTER,4,3.93,2025-11-24
2025,12,0028,15972,2025 UFA,ROSTER,1,5.1,2025-11-24
2025,12,0028,13717,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0028,13325,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0028,12218,2025 UFA,ROSTER,1,1.3,2025-11-24
2025,12,0028,16731,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0028,17157,2025 4.08,ROSTER,4,1.01,2025-11-24
2025,12,0028,16314,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0028,16708,2024 5.14,ROSTER,3,0.98,2025-11-24
2025,12,0028,15409,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0028,15833,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0028,16246,2023 UDFA,ROSTER,1,0.98,2025-11-24
2025,12,0028,17161,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0028,8930,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0028,16405,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0028,15390,2024 oEXT,ROSTER,2,1.87,2025-11-24
2025,12,0028,15789,2022 1.08,ROSTER,1,4.71,2025-11-24
2025,12,0028,15392,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0028,16228,2023 3.19,ROSTER,2,1.2,2025-11-24
2025,12,0028,17142,2025 5.16,ROSTER,4,0.94,2025-11-24
2025,12,0028,17263,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0028,13672,2025 ERFA,ROSTER,1,1.1,2025-11-24
2025,12,0028,16597,2024 1.13,INJURED_RESERVE,3,2.6,2025-11-24
2025,12,0028,11768,2025 UFA,INJURED_RESERVE,1,1.0,2025-11-24
2025,12,0028,15398,2025 R/F,INJURED_RESERVE,2,1.0,2025-11-24
2025,12,0028,15301,2025 UFA,INJURED_RESERVE,1,1.8,2025-11-24
2025,12,0028,13266,2025 UFA,INJURED_RESERVE,1,1.0,2025-11-24
2025,12,0028,17150,2025 5.08,INJURED_RESERVE,4,0.95,2025-11-24
2025,12,0028,16583,2024 2.14,INJURED_RESERVE,3,1.47,2025-11-24
2025,12,0029,13696,2024 oEXT,ROSTER,3,12.97,2025-11-24
2025,12,0029,14974,2024 iEXT,ROSTER,1,13.41,2025-11-24
2025,12,0029,16655,2024 2.10,ROSTER,3,1.62,2025-11-24
2025,12,0029,16643,2024 3.18,ROSTER,3,1.13,2025-11-24
2025,12,0029,16747,2024 4.10,ROSTER,3,1.04,2025-11-24
2025,12,0029,15378,2024 iEXT,ROSTER,3,3.27,2025-11-24
2025,12,0029,16245,2023 3.11,ROSTER,1,1.29,2025-11-24
2025,12,0029,14897,2024 oEXT,ROSTER,3,17.72,2025-11-24
2025,12,0029,16649,2024 4.19,ROSTER,3,1.01,2025-11-24
2025,12,0029,15428,2025 SRFA,ROSTER,3,5.35,2025-11-24
2025,12,0029,15253,2025 B/R,ROSTER,1,12.6,2025-11-24
2025,12,0029,17071,2025 1.03,ROSTER,4,7.03,2025-11-24
2025,12,0029,17069,2025 3.18,ROSTER,4,1.11,2025-11-24
2025,12,0029,17073,2025 3.23,ROSTER,4,1.06,2025-11-24
2025,12,0029,15237,2025 UFA,ROSTER,3,13.59,2025-11-24
2025,12,0029,16703,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0029,16585,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0029,17099,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0029,17241,2025 5.01,ROSTER,4,0.96,2025-11-24
2025,12,0029,17222,2025 5.02,ROSTER,4,0.96,2025-11-24
2025,12,0029,17172,2025 5.15,ROSTER,4,0.94,2025-11-24
2025,12,0029,16722,2024 UDFA,ROSTER,2,0.94,2025-11-24
2025,12,0029,17066,2025 5.14,ROSTER,4,0.94,2025-11-24
2025,12,0029,17076,2025 5.22,ROSTER,4,0.93,2025-11-24
2025,12,0029,17096,2025 5.12,ROSTER,4,0.94,2025-11-24
2025,12,0029,17185,2025 5.20,ROSTER,4,0.94,2025-11-24
2025,12,0029,17154,2025 5.10,ROSTER,4,0.94,2025-11-24
2025,12,0029,17256,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0029,17160,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0029,15331,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0029,15716,2022 4.24^,ROSTER,1,3.41,2025-11-24
2025,12,0029,14182,2025 UFA,ROSTER,2,4.94,2025-11-24
2025,12,0029,17159,2025 4.10,ROSTER,4,1.0,2025-11-24
2025,12,0029,17163,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0029,16736,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0029,17255,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0029,17034,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0029,14778,2025 B/R,ROSTER,3,18.63,2025-11-24
2025,12,0029,16734,2024 4.22,ROSTER,3,1.0,2025-11-24
2025,12,0029,16240,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0029,15877,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0029,17202,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0029,17184,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0029,15892,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0029,17339,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0029,15351,2025 B/R,INJURED_RESERVE,2,4.94,2025-11-24
2025,12,0029,16628,2024 4.05,INJURED_RESERVE,3,1.08,2025-11-24
2025,12,0029,16604,2024 3.08,INJURED_RESERVE,3,1.25,2025-11-24
2025,12,0029,12801,2025 UFA,INJURED_RESERVE,1,6.1,2025-11-24
2025,12,0029,14056,2024 oEXT,INJURED_RESERVE,1,27.12,2025-11-24
2025,12,0029,17113,2025 2.07,INJURED_RESERVE,4,1.79,2025-11-24
2025,12,0030,13198,2025 iEXT,ROSTER,6,20.82,2025-11-24
2025,12,0030,13116,2023 oEXT,ROSTER,4,37.7,2025-11-24
2025,12,0030,13714,2025 iEXT,ROSTER,3,5.49,2025-11-24
2025,12,0030,14171,2022 iEXT,ROSTER,1,7.67,2025-11-24
2025,12,0030,15762,2022 2.01^,ROSTER,1,3.41,2025-11-24
2025,12,0030,16169,2023 1.16,ROSTER,2,2.41,2025-11-24
2025,12,0030,16267,2023 UDFA,ROSTER,1,0.98,2025-11-24
2025,12,0030,14836,2024 iEXT,ROSTER,4,39.2,2025-11-24
2025,12,0030,16616,2024 1.05,ROSTER,3,4.94,2025-11-24
2025,12,0030,15835,2025 iEXT,ROSTER,3,4.06,2025-11-24
2025,12,0030,17068,2025 1.16,ROSTER,4,2.33,2025-11-24
2025,12,0030,17032,2025 2.02,ROSTER,4,2.14,2025-11-24
2025,12,0030,17144,2025 2.16,ROSTER,4,1.43,2025-11-24
2025,12,0030,17103,2025 3.10,ROSTER,4,1.21,2025-11-24
2025,12,0030,17128,2025 3.21,ROSTER,4,1.08,2025-11-24
2025,12,0030,17119,2025 4.11,ROSTER,4,0.99,2025-11-24
2025,12,0030,13604,2025 NEFT,ROSTER,1,26.48,2025-11-24
2025,12,0030,15387,2025 UFA,ROSTER,2,1.86,2025-11-24
2025,12,0030,15872,2025 ERFA,ROSTER,1,1.1,2025-11-24
2025,12,0030,15081,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0030,15845,2025 ERFA,ROSTER,1,1.1,2025-11-24
2025,12,0030,16295,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0030,15819,2025 iEXT,ROSTER,3,1.86,2025-11-24
2025,12,0030,10816,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0030,8851,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0030,12711,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0030,14251,2024 UFA,ROSTER,1,1.87,2025-11-24
2025,12,0030,13772,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0030,16010,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0030,15366,2025 UFA,ROSTER,3,2.43,2025-11-24
2025,12,0030,17136,2025 3.04,ROSTER,4,1.33,2025-11-24
2025,12,0030,13448,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0030,14888,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0030,16450,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0030,13347,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0030,12187,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0030,15626,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0030,10413,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0030,13595,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0030,16786,2025 UFA,ROSTER,1,1.2,2025-11-24
2025,12,0030,13682,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0030,11383,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0030,14849,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0030,12741,2025 UFA,ROSTER,1,2.6,2025-11-24
2025,12,0030,16224,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0030,16594,2024 2.06,INJURED_RESERVE,3,1.8,2025-11-24
2025,12,0030,16665,2024 2.05,INJURED_RESERVE,3,1.86,2025-11-24
2025,12,0030,16214,2023 2.02,INJURED_RESERVE,2,2.21,2025-11-24
2025,12,0030,14169,2025 UFA,INJURED_RESERVE,1,1.0,2025-11-24
2025,12,0030,15391,2025 R/F,INJURED_RESERVE,2,1.0,2025-11-24
2025,12,0030,15281,2024 iEXT,TAXI_SQUAD,5,18.74,2025-11-24
2025,12,0031,12611,2024 oEXT,ROSTER,3,24.53,2025-11-24
2025,12,0031,14797,2024 oEXT,ROSTER,2,5.96,2025-11-24
2025,12,0031,15751,2022 1.02+,ROSTER,1,9.82,2025-11-24
2025,12,0031,15817,2022 2.11,ROSTER,1,1.86,2025-11-24
2025,12,0031,16161,2023 1.01,ROSTER,2,9.94,2025-11-24
2025,12,0031,16185,2023 1.05,ROSTER,2,5.54,2025-11-24
2025,12,0031,13690,2023 UFA,ROSTER,1,6.53,2025-11-24
2025,12,0031,14414,2023 UFA,ROSTER,1,2.83,2025-11-24
2025,12,0031,14908,2023 UFA,ROSTER,2,5.35,2025-11-24
2025,12,0031,16581,2024 1.06,ROSTER,3,4.43,2025-11-24
2025,12,0031,13630,2024 UFA,ROSTER,1,6.27,2025-11-24
2025,12,0031,14921,2024 UFA,ROSTER,2,6.44,2025-11-24
2025,12,0031,13764,2024 UFA,ROSTER,1,2.41,2025-11-24
2025,12,0031,14217,2024 UFA,ROSTER,1,5.23,2025-11-24
