season,contractInfo,id,salary,contractYear,conference,asof
2018,2018 UFA,12938,0.6,2.0,0,
2018,2018 UFA,10369,1.2,1.0,0,
2018,2018 UFA,13910,1.1,2.0,0,
2018,2018 EXT,11317,1.58,3.0,0,
2018,2018 UFA,8930,1.1,2.0,0,
2018,2016 UFA,12620,0.85,1.0,0,
2018,2018 ERFA,9549,0.66,1.0,0,
2018,2018 UFA,10269,4.2,1.0,0,
2018,2018 6.08,13664,0.6,4.0,0,
2018,2016 UFA,12703,1.33,1.0,0,
2018,2018 ORFA,12711,2.9,5.0,0,
2018,2018 EXT,12269,2.4,3.0,0,
2018,2016 3.10,12735,1.09,1.0,0,
2018,2018 UFA,12802,1.2,2.0,0,
2018,2017 1.06,13245,4.07,3.0,0,
2018,2018 UFA,13774,0.6,2.0,0,
2018,2016 4.02,12698,0.97,2.0,0,
2018,2018 B/R,11248,3.5,3.0,0,
2018,2018 UFA,11323,1.1,2.0,0,
2018,2018 3.11,13717,1.1,4.0,0,
2018,2018 UFA,13168,1.2,2.0,0,
2018,2018 UFA,11314,0.6,2.0,0,
2018,2018 UFA,12912,1.2,2.0,0,
2018,2017 UFA,11681,0.66,1.0,0,
2018,2018 UFA,11283,6.5,2.0,0,
2018,2018 UFA,11188,0.6,2.0,0,
2018,2018 1.16,13629,2.1,4.0,0,
2018,2018 UFA,13017,0.6,1.0,0,
2018,2017 5.09,13220,0.66,3.0,0,
2018,2018 UFA,13271,0.6,1.0,0,
2018,2018 UFA,7394,17.1,1.0,0,
2018,2018 UFA,12379,1.1,1.0,0,
2018,2018 UFA,12831,1.1,2.0,0,
2018,2018 UFA,13197,2.3,4.0,0,
2018,2016 2.14,12697,1.45,2.0,0,
2018,2017 B/R,11678,16.28,2.0,0,
2018,2018 UFA,9841,1.1,2.0,0,
2018,2018 UFA,11735,0.6,2.0,0,
2018,Inaugural,7836,25.41,3.0,0,
2018,2018 B/R,7401,11.5,2.0,0,
2018,2018 UFA,12934,1.2,3.0,0,
2018,2018 UFA,13241,1.1,2.0,0,
2018,2018 1.03,13591,5.3,4.0,0,
2018,2017 1.10,13155,2.97,3.0,0,
2018,Inaugural,10312,2.06,1.0,0,
2018,2018 3.06,13595,1.2,4.0,0,
2018,2018 UFA,12232,0.6,2.0,0,
2018,Inaugural,11316,1.45,1.0,0,
2018,2017 EXT,9099,11.03,2.0,0,
2018,2018 UFA,13796,0.6,3.0,0,
2018,2017 2.15,13157,1.43,2.0,0,
2018,2018 4.13,13613,0.8,4.0,0,
2018,Inaugural,9918,7.26,2.0,0,
2018,2017 UFA,10723,1.1,1.0,0,
2018,2018 UFA,11980,0.6,1.0,0,
2018,2018 EXT,12768,1.78,3.0,0,
2018,2018 UDFA,13814,0.5,3.0,0,
2018,2018 UDFA,13791,0.5,3.0,0,
2018,2018 UFA,13663,0.6,2.0,0,
2018,2018 UFA,13382,1.1,2.0,0,
2018,2018 UFA,11697,1.1,2.0,0,
2018,2018 UFA,13751,0.6,2.0,0,
2018,2017 UFA,10220,0.66,1.0,0,
2018,2017 4.08,13254,0.88,2.0,0,
2018,2018 UFA,12657,1.1,2.0,0,
2018,2018 UFA,11722,1.2,4.0,0,
2018,2018 UFA,10320,4.5,2.0,0,
2018,2016 1.05,12658,4.48,2.0,0,
2018,2018 5.11,13744,0.7,4.0,0,
2018,2018 UFA,13893,0.6,2.0,0,
2018,2018 NEFT,11333,11.88,1.0,0,
2018,2018 UFA,12767,1.2,3.0,0,
2018,2018 UFA,10379,1.0,2.0,0,
2018,Inaugural,11348,1.33,2.0,0,
2018,2018 UFA,13389,0.6,3.0,0,
2018,2018 UFA,12636,0.6,1.0,0,
2018,2017 EXT,7813,6.53,2.0,0,
2018,2018 UFA,11821,0.6,2.0,0,
2018,Inaugural,10783,7.87,1.0,0,
2018,2018 UFA,13768,0.6,2.0,0,
2018,2016 2.09,12701,1.69,1.0,0,
2018,2017 4.11,13193,0.77,3.0,0,
2018,2018 UFA,12270,0.6,2.0,0,
2018,2018 UFA,12444,0.6,2.0,0,
2018,2018 1.12,13696,2.5,4.0,0,
2018,2018 UFA,12775,0.6,2.0,0,
2018,Inaugural,11813,12.95,2.0,0,
2018,2018 UFA,10289,0.6,2.0,0,
2018,2018 4.03,13645,0.9,4.0,0,
2018,2018 FRFA,13156,4.0,5.0,0,
2018,Inaugural,11951,6.17,2.0,0,
2018,2017 SRFA,11956,2.42,2.0,0,
2018,2018 UFA,13734,0.6,3.0,0,
2018,2018 UFA,7942,0.6,2.0,0,
2018,2018 3.05,13637,1.2,4.0,0,
2018,Inaugural,9431,9.08,2.0,0,
2018,2017 EXT,11227,2.04,3.0,0,
2018,2018 UFA,10354,0.8,2.0,0,
2018,2018 UFA,12815,0.6,2.0,0,
2018,2017 UFA,6938,1.1,1.0,0,
2018,2017 UFA,9815,8.8,2.0,0,
2018,2018 2.04,13630,1.8,4.0,0,
2018,2018 UFA,12378,1.1,2.0,0,
2018,2017 UFA,11350,0.66,1.0,0,
2018,2018 5.14,13690,0.7,4.0,0,
2018,2018 UFA,13165,1.1,2.0,0,
2018,2018 UFA,9103,0.6,2.0,0,
2018,Inaugural,10697,3.75,2.0,0,
2018,2018 UFA,12274,1.1,2.0,0,
2018,Inaugural,9831,8.11,2.0,0,
2018,2018 UFA,12072,1.1,1.0,0,
2018,2017 5.04,13167,0.66,2.0,0,
2018,2017 UFA,13316,1.32,2.0,0,
2018,Inaugural,10413,4.24,2.0,0,
2018,2018 UFA,13328,1.1,2.0,0,
2018,Inaugural,11292,1.57,2.0,0,
2018,2017 EXT,11938,4.95,2.0,0,
2018,2018 UFA,11659,0.6,2.0,0,
2018,2018 UFA,9884,9.0,2.0,0,
2018,Inaugural,9829,4.96,3.0,0,
2018,2018 UFA,13678,1.2,1.0,0,
2018,2018 UFA,13819,1.1,2.0,0,
2018,2016 1.08,12652,3.51,2.0,0,
2018,2018 UFA,11613,0.6,2.0,0,
2018,2017 2.02,13199,2.09,3.0,0,
2018,2017 UFA,11186,2.86,1.0,0,
2018,2018 UFA,12231,1.4,1.0,0,
2018,2018 UFA,13287,0.6,2.0,0,
2018,2017 4.09,13260,0.77,3.0,0,
2018,2018 UFA,13792,0.6,1.0,0,
2018,2016 1.03,12645,5.45,2.0,0,
2018,2017 UFA,10879,1.21,1.0,0,
2018,2017 2.01,13115,2.09,3.0,0,
2018,2018 UFA,11312,1.1,2.0,0,
2018,2018 UFA,10976,3.0,3.0,0,
2018,2017 UFA,11707,1.21,1.0,0,
2018,2018 4.16,13735,0.8,4.0,0,
2018,2018 UFA,13958,0.6,2.0,0,
2018,2018 UFA,12317,1.2,1.0,0,
2018,2017 UFA,11324,1.21,1.0,0,
2018,2018 UDFA,13793,0.5,3.0,0,
2018,2017 UFA,11723,0.66,1.0,0,
2018,2018 2.10,13727,1.6,4.0,0,
2018,2018 UFA,12680,0.6,2.0,0,
2018,2018 2.15,13692,1.4,4.0,0,
2018,2018 UFA,13877,0.6,2.0,0,
2018,Inaugural,10815,6.78,1.0,0,
2018,2018 UFA,11765,0.6,2.0,0,
2018,2018 UFA,12762,3.3,2.0,0,
2018,2018 UFA,2842,0.6,1.0,0,
2018,Inaugural,10775,10.41,1.0,0,
2018,2018 UFA,9425,0.6,1.0,0,
2018,2018 UFA,13306,1.5,2.0,0,
2018,2018 UFA,8416,3.6,2.0,0,
2018,2018 UFA,13747,0.6,1.0,0,
2018,2018 UDFA,13616,0.5,3.0,0,
2018,2018 3.14,13707,1.0,4.0,0,
2018,Inaugural,11199,1.45,1.0,0,
2018,2018 4.11,13743,0.8,4.0,0,
2018,2018 UDFA,13725,0.5,3.0,0,
2018,2018 2.13,13631,1.5,4.0,0,
2018,Inaugural,11670,17.55,2.0,0,
2018,2018 UFA,7422,1.2,1.0,0,
2018,2017 1.16,13113,2.2,2.0,0,
2018,2016 UFA,10272,6.05,2.0,0,
2018,2017 5.05,13214,0.66,3.0,0,
2018,2018 UFA,13766,0.6,3.0,0,
2018,2018 UFA,11985,0.6,1.0,0,
2018,2018 UFA,12841,1.2,2.0,0,
2018,2018 UFA,8713,2.0,1.0,0,
2018,2016 1.07,12610,3.75,2.0,0,
2018,2017 UFA,13158,0.55,3.0,0,
2018,2018 UFA,11747,1.1,2.0,0,
2018,2018 UFA,12177,0.6,2.0,0,
2018,2018 UDFA,13762,0.5,2.0,0,
2018,2017 UDFA,13249,0.55,2.0,0,
2018,2018 UFA,13760,0.6,3.0,0,
2018,2018 EXT,10847,2.38,3.0,0,
2018,2018 UFA,13056,0.6,2.0,0,
2018,Inaugural,10314,9.68,2.0,0,
2018,2018 6.10,13789,0.6,4.0,0,
2018,2018 UFA,11886,0.6,1.0,0,
2018,2018 UFA,13623,0.6,2.0,0,
2018,2017 3.06,13139,1.21,3.0,0,
2018,2018 UFA,8375,1.2,1.0,0,
2018,Inaugural,12225,3.15,2.0,0,
2018,2017 UFA,13253,0.66,2.0,0,
2018,2018 ORFA,13154,3.7,2.0,0,
2018,2018 UFA,12246,0.6,1.0,0,
2018,2018 UFA,11330,0.6,1.0,0,
2018,2017 ORFA,11211,1.65,3.0,0,
2018,Inaugural,12391,1.33,1.0,0,
2018,2017 UFA,11403,0.99,1.0,0,
2018,2018 UFA,12428,0.6,2.0,0,
2018,2018 UFA,11816,2.1,1.0,0,
2018,2017 5.03,13207,0.66,1.0,0,
2018,2017 UFA,11890,0.66,1.0,0,
2018,2018 UFA,14017,1.1,2.0,0,
2018,Inaugural,10703,24.32,1.0,0,
2018,2018 UDFA,13644,0.5,3.0,0,
2018,Inaugural,12140,18.15,2.0,0,
2018,2017 UDFA,13296,0.55,2.0,0,
2018,2017 UDFA,13266,0.55,1.0,0,
2018,2017 UFA,10806,1.65,2.0,0,
2018,2018 FRFA,11228,3.1,2.0,0,
2018,2018 UFA,13325,0.6,2.0,0,
2018,2018 UFA,9330,2.5,2.0,0,
2018,2018 UFA,12760,1.1,2.0,0,
2018,Inaugural,10350,2.54,1.0,0,
2018,2018 UFA,12153,0.6,2.0,0,
2018,2018 UFA,13765,0.9,2.0,0,
2018,2018 UFA,12770,0.6,2.0,0,
2018,2018 UFA,12264,0.6,1.0,0,
2018,2018 ERFA,10868,0.66,1.0,0,
2018,2018 UFA,0,,,1,
2018,,810,0.0,,1,
2018,,815,0.0,,1,
2018,,816,0.0,,1,
2018,,819,0.0,,1,
2018,,823,0.0,,1,
2018,,827,0.0,,1,
2018,,841,0.0,,1,
2018,,846,0.0,,1,
2018,,847,0.0,,1,
2018,,808,0.0,,1,
2018,,850,0.0,,1,
2018,,851,0.0,,1,
2018,,857,0.0,,1,
2018,,868,0.0,,1,
2018,,870,0.0,,1,
2018,,879,0.0,,1,
2018,,903,0.0,,1,
2018,2018 SRFA,11675,15.6,3.0,1,
2018,2017 1.15,13230,2.31,3.0,1,
2018,2018 UFA,13611,1.1,3.0,1,
2018,2018 UDFA,13826,0.5,1.0,1,
2018,2018 UFA,7757,1.0,2.0,1,
2018,2018 UFA,11498,0.6,1.0,1,
2018,2017 UFA,10554,0.66,1.0,1,
2018,2018 ORFA,12181,6.6,3.0,1,
2018,2017 EXT,12154,2.18,2.0,1,
2018,2018 6.01,13753,0.6,4.0,1,
2018,2018 4.03,13730,0.9,4.0,1,
2018,Inaugural,12233,5.57,2.0,1,
2018,2018 UFA,8951,0.6,2.0,1,
2018,2018 UFA,11351,0.6,1.0,1,
2018,2018 UFA,11862,0.6,2.0,1,
2018,2017 2.02,13208,2.09,3.0,1,
2018,2018 2.08,13589,1.6,4.0,1,
2018,Inaugural,11222,14.76,2.0,1,
2018,2018 UFA,11814,0.6,2.0,1,
2018,2018 UFA,12665,1.1,2.0,1,
2018,2018 UFA,11308,2.5,3.0,1,
2018,2017 UFA,9308,0.66,1.0,1,
2018,2018 UFA,12308,1.2,2.0,1,
2018,2018 UFA,10264,0.6,1.0,1,
2018,2018 UFA,11454,0.6,2.0,1,
2018,Inaugural,12288,2.9,1.0,1,
2018,2016 UFA,12930,0.73,1.0,1,
2018,2018 4.08,13671,0.9,4.0,1,
2018,2017 UFA,11267,4.62,2.0,1,
2018,Inaugural,12243,4.24,4.0,1,
2018,2018 UFA,13268,0.6,2.0,1,
2018,2016 5.10,12715,0.73,2.0,1,
2018,2017 UFA,12218,1.21,1.0,1,
2018,2018 UFA,13880,0.6,2.0,1,
2018,2018 UFA,13647,0.6,2.0,1,
2018,2018 UFA,9868,5.1,2.0,1,
2018,2018 UFA,12083,0.6,2.0,1,
2018,2018 UFA,13781,2.0,1.0,1,
2018,2017 UFA,13263,0.66,2.0,1,
2018,2018 UFA,13980,0.6,2.0,1,
2018,2018 UFA,10275,0.6,2.0,1,
2018,2018 UFA,10506,0.6,1.0,1,
2018,2017 4.04,13251,0.88,2.0,1,
2018,2018 5.01,13706,0.7,4.0,1,
2018,Inaugural,10527,13.92,2.0,1,
2018,2018 3.06,13621,1.2,4.0,1,
2018,2017 UFA,12637,1.21,1.0,1,
2018,2018 1.01,13604,6.8,4.0,1,
2018,2017 2.05,13201,1.87,3.0,1,
2018,2018 FRFA,11720,3.1,3.0,1,
2018,Inaugural,10782,4.24,1.0,1,
2018,2018 5.07,13737,0.7,4.0,1,
2018,2018 UFA,10973,0.6,1.0,1,
2018,2018 UFA,12230,1.1,2.0,1,
2018,2018 UFA,13125,8.2,1.0,1,
2018,2018 B/R,11679,23.1,2.0,1,
2018,2017 UDFA,13217,0.55,2.0,1,
2018,2018 SRFA,11192,23.0,3.0,1,
2018,2018 UFA,12718,0.6,1.0,1,
2018,2018 UFA,11673,1.1,2.0,1,
2018,2018 UFA,9749,2.5,1.0,1,
2018,2018 UDFA,13775,0.5,3.0,1,
2018,2017 UFA,11193,1.87,2.0,1,
2018,2018 5.03,13638,0.7,1.0,1,
2018,Inaugural,9816,6.17,1.0,1,
2018,2018 UFA,12266,0.6,1.0,1,
2018,2018 UFA,8448,1.2,1.0,1,
2018,2018 UFA,12699,1.1,2.0,1,
2018,2018 SRFA,9898,2.3,1.0,1,
2018,2018 UFA,11834,0.6,1.0,1,
2018,2018 UFA,13869,0.6,3.0,1,
2018,2016 2.05,12629,1.94,2.0,1,
2018,2018 SRFA,11642,4.4,1.0,1,
2018,2018 EXT,12686,5.07,5.0,1,
2018,2017 UFA,11299,1.32,1.0,1,
2018,2017 UFA,11802,0.66,1.0,1,
2018,2018 UFA,11936,0.6,2.0,1,
2018,2018 UFA,11512,3.1,3.0,1,
2018,2016 1.13,12650,2.66,1.0,1,
2018,2016 UDFA,12750,0.61,1.0,1,
2018,2018 UFA,10827,3.1,2.0,1,
2018,2018 SRFA,5848,19.1,2.0,1,
2018,2018 UFA,12110,5.7,1.0,1,
2018,2018 UFA,11788,0.6,2.0,1,
2018,2018 ORFA,4925,17.0,1.0,1,
2018,2018 UFA,13378,1.5,3.0,1,
2018,2018 UFA,12940,1.2,3.0,1,
2018,2017 UFA,11640,1.32,5.0,1,
2018,2018 UFA,12616,2.0,3.0,1,
2018,2017 UFA,10763,0.66,1.0,1,
2018,Inaugural,9988,24.2,2.0,1,
2018,2018 UFA,12805,1.1,2.0,1,
2018,2018 UFA,13304,1.1,2.0,1,
2018,2016 UFA,11783,9.68,1.0,1,
2018,Inaugural,12173,4.96,1.0,1,
2018,Inaugural,11775,4.24,1.0,1,
2018,2018 UFA,10770,6.1,2.0,1,
2018,2018 3.04,13695,1.3,4.0,1,
2018,2018 UFA,11688,1.1,2.0,1,
2018,2018 TT,6789,1.08,1.0,1,
2018,2016 2.04,12688,2.06,2.0,1,
2018,2018 UFA,10772,7.2,1.0,1,
2018,2018 ORFA,11182,4.0,2.0,1,
2018,2018 5.14,13750,0.7,4.0,1,
2018,2017 ORFA,12738,1.65,5.0,1,
2018,2018 FRFA,11705,3.1,2.0,1,
2018,2017 UFA,13354,0.66,2.0,1,
2018,2018 UFA,11965,1.6,2.0,1,
2018,2017 6.07,13190,0.55,2.0,1,
2018,2016 UFA,12752,0.73,1.0,1,
2018,2018 UFA,10653,1.6,2.0,1,
2018,2018 6.07,13636,0.6,4.0,1,
2018,2018 UFA,13915,1.2,1.0,1,
2018,2018 UFA,12506,0.6,1.0,1,
2018,2018 3.12,13640,1.1,4.0,1,
2018,2017 EXT,9051,8.84,1.0,1,
2018,2017 UFA,12779,1.98,1.0,1,
2018,2018 UFA,13816,1.2,1.0,1,
2018,2018 UFA,13718,0.6,3.0,1,
2018,2018 UFA,9188,1.1,2.0,1,
2018,2018 UFA,11644,10.1,1.0,1,
2018,2018 UFA,11858,0.6,2.0,1,
2018,2017 UDFA,13364,1.54,4.0,1,
2018,2018 5.13,13703,0.7,4.0,1,
2018,Inaugural,10335,5.45,1.0,1,
2018,2018 3.10,13668,1.1,1.0,1,
2018,2017 2.13,13200,1.54,3.0,1,
2018,2018 1.12,13681,2.5,4.0,1,
2018,2018 1.13,13610,2.4,4.0,1,
2018,2018 UFA,10074,1.2,2.0,1,
2018,2018 UFA,10777,0.6,1.0,1,
2018,2017 EXT,12280,2.83,4.0,1,
2018,2018 EXT,12739,2.38,4.0,1,
2018,2018 UFA,10409,1.9,1.0,1,
2018,2017 UFA,13136,1.21,2.0,1,
2018,Inaugural,11740,7.26,1.0,1,
2018,Inaugural,11706,2.06,1.0,1,
2018,Inaugural,10308,10.53,1.0,1,
2018,2018 EXT,13290,2.31,5.0,1,
2018,2017 UFA,13412,0.66,2.0,1,
2018,2018 UFA,12646,1.1,2.0,1,
2018,2018 UFA,10026,1.0,2.0,1,
2018,Inaugural,12152,5.69,1.0,1,
2018,2018 ERFA,13435,0.66,1.0,1,
2018,2017 UFA,12628,0.66,1.0,1,
2018,2017 UFA,11349,5.39,3.0,1,
2018,2018 NEFT,12250,6.2,1.0,1,
2018,2016 6.04,12754,0.73,1.0,1,
2018,2017 UFA,9712,0.88,1.0,1,
2018,2018 UFA,12257,0.6,1.0,1,
2018,2017 5.15,13248,0.66,3.0,1,
2018,2017 5.03,13146,0.66,3.0,1,
2018,2018 ERFA,10344,0.66,1.0,1,
2018,2017 1.10,13128,2.97,3.0,1,
2018,2017 UFA,9474,1.21,1.0,1,
2018,2018 UFA,13844,0.6,1.0,1,
2018,Inaugural,11674,14.64,2.0,1,
2018,Inaugural,12175,17.06,2.0,1,
2018,Inaugural,10700,12.83,1.0,1,
2018,2018 5.11,13662,0.7,4.0,1,
2018,2017 B/R,10762,7.81,2.0,1,
2018,2018 UFA,10861,1.1,2.0,1,
2018,2018 UFA,10819,1.1,2.0,1,
2018,2018 UFA,8742,0.6,2.0,1,
2018,2017 FRFA,12184,4.29,2.0,1,
2018,2017 ORFA,11668,5.83,1.0,1,
2018,2017 2.06,13216,1.87,3.0,1,
2018,2018 UFA,10755,1.2,1.0,1,
2018,2018 UFA,11347,0.6,2.0,1,
2018,Inaugural,10313,7.87,2.0,1,
2018,2018 UFA,13908,0.6,1.0,1,
2018,2018 ERFA,10841,0.73,1.0,1,
2018,Inaugural,12276,3.39,2.0,1,
2018,Inaugural,10265,5.2,1.0,1,
2018,2018 1.02,13592,6.0,4.0,1,
2018,2018 2.12,13688,1.5,4.0,1,
2018,2016 UFA,10768,9.56,1.0,1,
2018,2018 4.11,13710,0.8,3.0,1,
2018,2017 1.03,13153,5.5,3.0,1,
2018,2017 UFA,10816,1.21,1.0,1,
2018,2017 2.01,13221,2.09,3.0,1,
2018,2018 UFA,12164,1.1,2.0,1,
2018,2016 4.06,12748,0.97,2.0,1,
2018,2018 UFA,7826,1.2,1.0,1,
2018,2018 UFA,12087,0.6,1.0,1,
2018,2018 UFA,8247,2.2,1.0,1,
2018,2018 UFA,11801,1.1,1.0,1,
2018,2018 UFA,9912,0.6,2.0,1,
2018,2018 5.06,13782,0.7,4.0,1,
2018,2018 UFA,12349,1.1,2.0,1,
2018,2016 UFA,12186,6.05,1.0,1,
2018,2018 UFA,13763,1.2,2.0,1,
2018,2018 UFA,12632,1.1,2.0,1,
2018,2018 UFA,12842,0.6,1.0,1,
2018,2018 UFA,12648,1.3,2.0,1,
2018,Inaugural,11757,13.31,2.0,1,
2018,2017 UFA,12188,1.21,1.0,1,
2018,2017 UFA,13281,0.66,2.0,1,
2018,2017 EXT,11516,2.18,2.0,1,
2018,2018 FRFA,12630,3.1,2.0,1,
2018,2018 UFA,12623,0.6,1.0,1,
2018,2018 UFA,12448,0.6,1.0,1,
2018,Inaugural,9825,9.8,1.0,1,
2018,2018 UFA,12234,1.2,1.0,1,
2018,2017 B/R,11695,4.62,2.0,1,
2018,2018 UFA,13294,0.6,1.0,1,
2018,2017 UFA,9662,3.85,3.0,1,
2018,2018 UFA,13726,1.1,3.0,1,
2018,2018 4.16,13716,0.8,4.0,1,
2018,2018 1.14,13697,2.3,4.0,1,
2018,2018 UFA,13850,1.2,2.0,1,
2018,2018 UFA,12844,1.2,1.0,1,
2018,2018 UFA,11250,1.8,2.0,1,
2018,2018 5.15,13795,0.7,1.0,1,
2018,2017 UFA,13404,0.66,2.0,1,
2018,2018 UDFA,13806,0.5,3.0,1,
2018,2016 1.01,12625,6.78,2.0,1,
2018,2017 UFA,13303,0.66,1.0,1,
2018,2017 UFA,11789,1.21,1.0,1,
2018,2017 1.13,13189,2.53,2.0,1,
2018,2017 UFA,11850,3.85,1.0,1,
2018,Inaugural,11247,3.75,1.0,1,
2018,2017 UFA,13257,1.21,2.0,1,
2018,Inaugural,11671,18.03,4.0,1,
2018,2018 2.01,13699,2.0,4.0,1,
2018,2017 2.16,13236,1.43,3.0,1,
2018,2018 UFA,12860,0.6,1.0,1,
2018,2018 UFA,12990,1.1,2.0,1,
2018,2018 UFA,13919,0.6,2.0,1,
2018,2018 UFA,7393,12.1,2.0,1,
2018,2018 2.04,13713,1.8,4.0,1,
2018,2018 UFA,9064,2.3,2.0,1,
2018,2016 UFA,12222,2.39,3.0,1,
2018,2018 UFA,13778,0.6,2.0,1,
2018,2016 3.01,12734,1.33,2.0,1,
2018,2017 UFA,10699,1.21,1.0,1,
2018,2018 UFA,11711,1.2,3.0,1,
2018,2017 3.05,13134,1.21,2.0,1,
2018,2017 UFA,10339,1.21,1.0,1,
2018,2017 1.16,13215,2.2,3.0,1,
2018,2018 UFA,13653,1.1,1.0,1,
2018,2018 UFA,13666,0.6,3.0,1,
2018,2017 1.01,13129,6.93,3.0,1,
2018,2018 B/R,12217,3.9,1.0,1,
2018,2018 UDFA,13837,0.5,3.0,1,
2018,2018 UDFA,13770,0.5,3.0,1,
2018,Inaugural,11660,12.46,2.0,1,
2018,2018 2.05,13617,1.8,4.0,1,
2018,2017 UFA,12714,0.66,1.0,1,
2018,Inaugural,11764,2.66,2.0,1,
2018,2016 1.11,12647,2.9,2.0,1,
2018,Inaugural,12205,4.48,2.0,1,
2018,2018 UFA,11975,1.1,2.0,1,
2018,2018 3.07,13646,1.2,4.0,1,
2018,Inaugural,9250,1.81,1.0,1,
2018,Inaugural,11760,1.81,3.0,1,
2018,2017 1.06,13198,4.07,3.0,1,
2018,2018 UFA,7236,1.1,1.0,1,
2018,2017 UFA,12295,1.54,1.0,1,
2018,2018 2.10,13672,1.6,1.0,1,
2018,Inaugural,10789,1.81,2.0,1,
2018,2018 ORFA,8673,3.0,1.0,1,
2018,2018 UFA,11010,0.6,2.0,1,
2018,2018 UFA,13297,1.1,2.0,1,
2018,2017 UFA,13317,0.66,2.0,1,
2018,2017 3.01,13163,1.32,3.0,1,
2018,2018 3.08,13674,1.2,4.0,1,
2018,2016 1.07,12611,3.75,2.0,1,
2018,2018 UFA,12271,1.1,2.0,1,
2018,2017 4.07,13277,0.88,3.0,1,
2018,2018 UFA,12774,1.2,1.0,1,
2018,2017 UFA,11239,0.66,1.0,1,
2018,Inaugural,10960,3.99,1.0,1,
2018,Inaugural,12151,5.93,4.0,1,
2018,2018 UFA,7877,3.1,2.0,1,
2018,2018 UFA,8359,1.2,1.0,1,
2018,2017 UFA,12751,1.21,1.0,1,
2018,2018 ERFA,8153,0.66,1.0,1,
2018,Inaugural,9826,1.81,1.0,1,
2018,2017 SRFA,9925,4.62,1.0,1,
2018,Inaugural,10261,17.18,2.0,1,
2018,2018 UFA,13746,0.6,3.0,1,
2018,2018 UFA,10432,1.3,2.0,1,
2018,2017 UFA,12215,0.66,1.0,1,
2018,Inaugural,9828,7.87,1.0,1,
2018,2018 6.16,13705,0.6,4.0,1,
2018,2017 UDFA,13273,0.55,2.0,1,
2018,2017 B/R,9902,14.96,2.0,1,
2018,2018 1.05,13605,4.2,4.0,1,
2018,2018 UFA,12298,0.6,2.0,1,
2018,Inaugural,12150,18.27,2.0,1,
2018,2018 UFA,10457,3.1,2.0,1,
2018,2018 UFA,13430,0.6,2.0,1,
2018,2018 UFA,9820,0.6,1.0,1,
2018,2018 4.14,13740,0.8,4.0,1,
2018,2018 UFA,13649,0.6,2.0,1,
2018,2018 UFA,13812,0.6,2.0,1,
2018,2018 UFA,13683,1.4,2.0,1,
2018,Inaugural,11281,4.96,1.0,1,
2018,2018 UFA,12764,1.1,2.0,1,
2018,2017 FRFA,12712,3.19,4.0,1,
2018,2017 UFA,12220,0.66,1.0,1,
2018,2017 3.06,13204,1.21,3.0,1,
2018,2018 UFA,10592,1.1,2.0,1,
2018,Inaugural,11045,5.08,1.0,1,
2018,2018 4.04,13715,0.9,4.0,1,
2018,2017 FRFA,10793,3.19,1.0,1,
2018,2018 UFA,11543,0.9,2.0,1,
2018,2018 UFA,10945,1.7,3.0,1,
2018,2018 EXT,12626,5.0,3.0,1,
2018,2016 2.10,12676,1.69,2.0,1,
2018,2017 UFA,12789,0.66,2.0,1,
2018,2018 UFA,13679,0.5,3.0,1,
2018,Inaugural,10266,4.96,1.0,1,
2018,2018 ERFA,10823,2.04,4.0,1,
2018,2018 B/R,12287,6.0,2.0,1,
2018,2018 UFA,12678,1.1,2.0,1,
2018,2018 UFA,10774,0.6,2.0,1,
2018,2018 UDFA,13742,0.5,3.0,1,
2018,2018 UFA,11654,0.6,2.0,1,
2018,2018 UFA,11529,0.6,1.0,1,
2018,2018 UFA,13424,0.6,2.0,1,
2018,2016 UFA,12801,4.58,5.0,1,
2018,2018 UFA,13414,0.6,2.0,1,
2018,Inaugural,10729,15.37,1.0,1,
2018,2018 3.01,13622,1.3,3.0,1,
2018,2018 UFA,11795,3.2,2.0,1,
2018,2018 UFA,11303,1.1,2.0,1,
2018,2018 UFA,10983,1.2,1.0,1,
2018,2018 UDFA,13755,0.5,3.0,1,
2018,2017 2.12,13228,1.54,2.0,1,
2018,2016 3.11,12677,1.09,2.0,1,
2018,2017 B/R,11232,14.63,1.0,1,
2018,2018 UFA,11387,0.6,2.0,1,
2018,Inaugural,10277,2.54,1.0,1,
2018,2017 UFA,9903,0.66,1.0,1,
2018,2016 2.14,12634,1.45,2.0,1,
2018,2017 1.07,13188,3.74,3.0,1,
2018,2017 UFA,12742,1.1,1.0,1,
2018,2018 3.16,13684,1.0,4.0,1,
2018,2018 UFA,9577,0.6,1.0,1,
2018,2017 UFA,9853,3.19,1.0,1,
2018,2018 UFA,13731,0.6,2.0,1,
2018,2018 UFA,13223,1.2,2.0,1,
2018,2018 UFA,12505,1.2,1.0,1,
2018,2017 2.04,13138,1.98,3.0,1,
2018,2018 UFA,11274,1.1,1.0,1,
2018,Inaugural,12221,1.69,2.0,1,
2018,2017 B/R,11925,6.38,2.0,1,
2018,2018 3.05,13680,1.2,4.0,1,
2018,2018 2.11,13691,1.5,4.0,1,
2018,2018 UFA,11657,0.6,2.0,1,
2018,2018 UFA,11382,2.0,3.0,1,
2018,Inaugural,10276,11.25,1.0,1,
2018,2017 EXT,10749,3.27,2.0,1,
2018,2018 UFA,11957,0.6,2.0,1,
2018,2018 UFA,12797,1.2,3.0,1,
2018,2018 UFA,10766,2.6,2.0,1,
